feature,importance_sum,importance_mean,freq_top20,weighted_score,dataset,selected
K07654,0.003045270683850346,0.00025377255698752884,4.0,0.004901174092212865,kegg,False
K00346,0.0030436963899610546,0.0002536413658300879,4.0,0.0048986403639421265,kegg,False
K00658,0.0027312916697040776,0.00022760763914200647,5.0,0.004893817712415986,kegg,False
K04045,0.003526486391358931,0.00029387386594657757,3.0,0.004888748198906918,kegg,False
K03596,0.003032621073222468,0.000252718422768539,4.0,0.00488081532929083,kegg,False
K01784,0.0035186811501686606,0.00029322342918072173,3.0,0.004877927837057665,kegg,False
K07054,0.003026690931944542,0.00025222424432871183,4.0,0.004871271135092045,kegg,False
K01737,0.0035125921635440526,0.00029271601362867105,3.0,0.004869486709235036,kegg,False
K17759,0.0030225182493400244,0.0002518765207783354,4.0,0.004864555461511781,kegg,False
K03098,0.0030214862786574997,0.0002517905232214583,4.0,0.004862894568770804,kegg,False
K03077,0.0035014737019838866,0.0002917894751653239,3.0,0.00485407324866985,kegg,False
K00156,0.0030144886374732114,0.00025120738645610093,4.0,0.004851632299751201,kegg,False
K07016,0.004413840049122023,0.0003678200040935019,2.0,0.004849098918180907,kegg,False
K02348,0.0034950726941696,0.00029125605784746666,3.0,0.00484519956763142,kegg,False
K01687,0.003009314492587048,0.0002507762077155873,4.0,0.004843304834806982,kegg,False
K03299,0.0030061009368859506,0.00025050841140716255,4.0,0.004838132816427918,kegg,False
K00373,0.0044009457636033115,0.000366745480300276,2.0,0.004834933097656455,kegg,False
K00997,0.0034853678992316202,0.00029044732493596837,3.0,0.004831745865133074,kegg,False
K15125,0.0034843730757099,0.000290364422975825,3.0,0.0048303667468946035,kegg,False
K00962,0.0029970953206433,0.00024975794338694167,4.0,0.0048236388362221634,kegg,False
K00370,0.00436852931027455,0.00036404410918954586,2.0,0.004799319983674442,kegg,False
K02282,0.0034586454440355147,0.00028822045366962623,3.0,0.004794700676179434,kegg,False
K01354,0.0029786323519563084,0.0002482193626630257,4.0,0.004793923834441235,kegg,False
K18334,0.0024635371877095072,0.00020529476564245893,6.0,0.004793822016139114,kegg,False
K05846,0.002972544650256533,0.0002477120541880444,4.0,0.004784126056526027,kegg,False
K02443,0.0034449860414924533,0.0002870821701243711,3.0,0.004775764723457722,kegg,False
K22958,0.0034443217075652644,0.000287026808963772,3.0,0.004774843761080559,kegg,False
K07106,0.0034349195284553657,0.00028624329403794714,3.0,0.004761809573198267,kegg,False
K07406,0.002650297827025382,0.00022085815225211518,5.0,0.0047486962278472655,kegg,False
K01008,0.003424059268774185,0.00028533827239784874,3.0,0.004746754056441948,kegg,False
K19710,0.0029473130621071085,0.000245609421842259,4.0,0.00474351738196742,kegg,False
K22927,0.0029434291509828855,0.0002452857625819071,4.0,0.004737266468155571,kegg,False
K02067,0.0029347897796280103,0.00024456581496900084,4.0,0.004723361936357438,kegg,False
K09138,0.0033998189425441003,0.0002833182452120084,3.0,0.004713149828877475,kegg,False
K01727,0.00292724906095189,0.00024393742174599084,4.0,0.0047112256178330906,kegg,False
K10681,0.0029220021758477664,0.0002435001813206472,4.0,0.004702781082024328,kegg,False
K01494,0.004278620062743096,0.000356551671895258,2.0,0.004700544579471483,kegg,False
K00184,0.0029080200768661657,0.0002423350064055138,4.0,0.004680277761827933,kegg,False
K19165,0.0042535801088026985,0.00035446500906689154,2.0,0.004673035378364879,kegg,False
K00135,0.0033686194407431262,0.00028071828672859384,3.0,0.004669898135461035,kegg,False
K13652,0.0028936617993648166,0.00024113848328040138,4.0,0.0046571690056600125,kegg,False
K17733,0.003352959783292118,0.0002794133152743432,3.0,0.004648189240639634,kegg,False
K15738,0.0033510081513754945,0.0002792506792812912,3.0,0.004645483704318637,kegg,False
K15554,0.0028858405078335,0.00024048670898612498,4.0,0.004644581122545312,kegg,False
K20112,0.0028821718474482086,0.00024018098728735072,4.0,0.004638676641433379,kegg,False
K11614,0.0033428464293484917,0.000278570535779041,3.0,0.004634169155095575,kegg,False
K09136,0.0033410550096599845,0.00027842125080499873,3.0,0.004631685720082998,kegg,False
K01139,0.0028675059688319277,0.00023895883073599396,4.0,0.00461507282036918,kegg,False
K02075,0.002861158118463303,0.00023842984320527523,4.0,0.0046048563493234565,kegg,False
K23518,0.0033196356990255146,0.0002766363082521262,3.0,0.004601992250531357,kegg,False
K07069,0.0028585564010596997,0.00023821303342164165,4.0,0.004600669046696658,kegg,False
K09139,0.0033153638336399986,0.0002762803194699999,3.0,0.004596070187635953,kegg,False
K13788,0.003314872872053488,0.00027623940600445733,3.0,0.004595389570357047,kegg,False
K06975,0.0028445357094861005,0.00023704464245717505,4.0,0.004578103614119562,kegg,False
K01685,0.0028414765461382,0.00023678971217818334,4.0,0.004573180080647122,kegg,False
K02591,0.002840970251295766,0.0002367475209413138,4.0,0.004572365230532839,kegg,False
K00927,0.0028398823455650724,0.0002366568621304227,4.0,0.004570614313804706,kegg,False
K00656,0.0032950659788019846,0.00027458883156683203,3.0,0.0045679313859311845,kegg,False
K07118,0.0032901365913279783,0.00027417804927733154,3.0,0.004561097803872194,kegg,False
K09761,0.002833072710250522,0.00023608939252087681,4.0,0.004559654628559618,kegg,False
K05589,0.002832066331986175,0.00023600552766551457,4.0,0.004558034925226729,kegg,False
K01182,0.004142521700482696,0.0003452101417068913,2.0,0.004551025246224603,kegg,False
K17947,0.0032781604228508997,0.000273180035237575,3.0,0.004544495309044598,kegg,False
K00198,0.00325555273672661,0.00027129606139388414,3.0,0.004513154401252527,kegg,False
K03752,0.0032525351340524774,0.0002710445945043731,3.0,0.004508971115681277,kegg,False
K18829,0.004098353446213539,0.00034152945385112826,2.0,0.00450250145931549,kegg,False
K02058,0.0032405258508449004,0.0002700438209037417,3.0,0.004492322714089521,kegg,False
K04044,0.002789620393734642,0.0002324683661445535,4.0,0.004489720822975875,kegg,False
K07491,0.003238341636102944,0.00026986180300857867,3.0,0.004489294749509272,kegg,False
K01629,0.003235581931431898,0.00026963182761932485,3.0,0.004485468986485445,kegg,False
K14654,0.0040812397223772,0.00034010331019810003,2.0,0.004483700112004016,kegg,False
K11755,0.002785777194629889,0.00023214809955249076,4.0,0.004483535432631653,kegg,False
K02988,0.0027813899441603757,0.00023178249534669797,4.0,0.004476474425394674,kegg,False
K03820,0.002779708400135105,0.0002316423666779254,4.0,0.004473768084688976,kegg,False
K18891,0.0027791968064600514,0.00023159973387167096,4.0,0.004472944706432583,kegg,False
K05810,0.002778888167657016,0.000231574013971418,4.0,0.00447244797144173,kegg,False
K02006,0.002778135931734947,0.00023151132764457892,4.0,0.004471237294429657,kegg,False
K18217,0.00322420990834338,0.00026868415902861503,3.0,0.004469704015003307,kegg,False
K01889,0.002776416328808083,0.00023136802740067358,4.0,0.004468469700284829,kegg,False
K06391,0.0032180384424879,0.000268169870207325,3.0,0.004461148546688011,kegg,False
K07014,0.0032172137554648803,0.00026810114628874005,3.0,0.0044600052877183105,kegg,False
K02018,0.0032144139433087,0.00026786782860905835,3.0,0.004456123923914003,kegg,False
K08151,0.0032121760797915225,0.0002676813399826269,3.0,0.0044530215863391835,kegg,False
K01697,0.004050242516553611,0.00033752020971280095,2.0,0.004449646200771847,kegg,False
K02051,0.0032062484932617857,0.0002671873744384821,3.0,0.004444804206557959,kegg,False
K04561,0.003202787250473433,0.00026689893753945276,3.0,0.004440005905197999,kegg,False
K11071,0.0032004997577805444,0.0002667083131483787,3.0,0.004436834766976744,kegg,False
K02961,0.0031928810837531054,0.00026607342364609214,3.0,0.004426273042133295,kegg,False
K00836,0.0031922977471702373,0.0002660248122641864,3.0,0.00442546436591783,kegg,False
K17467,0.0027477929058136335,0.00022898274215113612,4.0,0.0044224020781339244,kegg,False
K01185,0.002747506058745609,0.00022895883822880074,4.0,0.004421940415587575,kegg,False
K02078,0.0031895582349133994,0.0002657965195761166,3.0,0.004421666595523957,kegg,False
K00245,0.003189233926979263,0.0002657694939149386,3.0,0.004421217009263597,kegg,False
K07404,0.0027431399548041523,0.00022859499623367936,4.0,0.004414913442374567,kegg,False
K19166,0.0027403393140520006,0.00022836160950433337,4.0,0.004410405984968946,kegg,False
K18205,0.0031737912279913997,0.00026448260233261664,3.0,0.00439980888273625,kegg,False
K04784,0.0031603792164897,0.000263364934707475,3.0,0.0043812158868201685,kegg,False
K21619,0.0031570007680329086,0.0002630833973360757,3.0,0.004376532362775185,kegg,False
K20342,0.0031506072594894552,0.0002625506049574546,3.0,0.004367669077933623,kegg,False
K01227,0.003143506284234957,0.0002619588570195798,3.0,0.004357825035979861,kegg,False
K03274,0.002704472350926983,0.00022537269591058192,4.0,0.0043526803347116675,kegg,False
K03043,0.002704087692579581,0.0002253406410482984,4.0,0.0043520612509840234,kegg,False
K01652,0.003138609472863553,0.0002615507894052961,3.0,0.004351036613988216,kegg,False
K10563,0.0027030278554798157,0.00022525232128998464,4.0,0.004350355508974658,kegg,False
K00978,0.0031318463189608232,0.00026098719324673525,3.0,0.004341660891869476,kegg,False
K02994,0.0026967443342091183,0.00022472869451742653,4.0,0.004340242571618011,kegg,False
K16014,0.0031298875704566997,0.000260823964204725,3.0,0.004338945489863357,kegg,False
K11381,0.0031282595583263,0.00026068829652719166,3.0,0.004336688585827149,kegg,False
K02073,0.0031255101220911,0.000260459176840925,3.0,0.004332877057878033,kegg,False
K21498,0.003117247502226566,0.00025977062518554715,3.0,0.0043214226345517515,kegg,False
K19125,0.003116224852586399,0.00025968540438219993,3.0,0.004320004941122187,kegg,False
K01625,0.0031141891042856295,0.0002595157586904691,3.0,0.004317182794732171,kegg,False
K02248,0.0031092196492745025,0.0002591016374395419,3.0,0.004310293667272406,kegg,False
K17686,0.003092442598525144,0.0002577035498770953,3.0,0.004287035736422348,kegg,False
K16786,0.0026623166870002996,0.00022185972391669162,4.0,0.004284833410964232,kegg,False
K03724,0.0026596381234350844,0.00022163651028625703,4.0,0.00428052242921151,kegg,False
K06384,0.0030815833788492004,0.00025679861490410005,3.0,0.004271981661419426,kegg,False
K02992,0.0030802715616855074,0.00025668929680712564,3.0,0.004270163096682578,kegg,False
K06915,0.002646102140218314,0.0002205085116848595,4.0,0.004258737104640368,kegg,False
K19046,0.0030697038824767315,0.00025580865687306094,3.0,0.004255513182585328,kegg,False
K07318,0.0030687263743069,0.0002557271978589083,3.0,0.004254158068521542,kegg,False
K00381,0.003064668026041995,0.00025538900217016625,3.0,0.004248532003206444,kegg,False
K05988,0.003847224046022838,0.0003206020038352365,2.0,0.004226607614220134,kegg,False
K00010,0.0030448281516060015,0.0002537356793005001,3.0,0.004221028097150499,kegg,False
K01780,0.0038373431275784335,0.0003197785939648695,2.0,0.004215752315793784,kegg,False
K04013,0.0026169633116183725,0.0002180802759681977,4.0,0.004211839969167704,kegg,False
K09007,0.0026056529536334005,0.0002171377461361167,4.0,0.004193636650223488,kegg,False
K19883,0.0038122129768328066,0.0003176844147360672,2.0,0.004188144023368557,kegg,False
K16846,0.0030117366089037747,0.0002509780507419812,3.0,0.004175153478101644,kegg,False
K01679,0.00300901766915215,0.0002507514724293458,3.0,0.004171384227255742,kegg,False
K03799,0.0029990585430145936,0.00024992154525121615,3.0,0.004157577946849566,kegg,False
K06205,0.0025781635141709763,0.000214846959514248,4.0,0.0041493941041611,kegg,False
K02103,0.0025726125703702,0.00021438438086418334,4.0,0.00414046020475834,kegg,False
K07484,0.0029853845207244998,0.0002487820433937083,3.0,0.004138621726854981,kegg,False
K10682,0.0025708408319047925,0.00021423673599206604,4.0,0.004137608701701195,kegg,False
K11214,0.0029837075661343464,0.0002486422971778622,3.0,0.0041362969741627975,kegg,False
K12999,0.0029758128303078845,0.00024798440252565704,3.0,0.004125352546404042,kegg,False
K10716,0.003746520418410183,0.00031221003486751523,2.0,0.004115973371411415,kegg,False
K04749,0.0029644357843432913,0.00024703631536194095,3.0,0.004109580611737125,kegg,False
K11753,0.0025532650326692296,0.00021277208605576913,4.0,0.00410932154407015,kegg,False
K09009,0.002551749439524246,0.0002126457866270205,4.0,0.004106882291002788,kegg,False
K02453,0.0029598588970940003,0.0002466549080911667,3.0,0.0041032356987519515,kegg,False
K07031,0.002547073303894271,0.0002122561086578559,4.0,0.004099356341036222,kegg,False
K21556,0.0029521007942896293,0.00024600839952413576,3.0,0.004092480684581263,kegg,False
K15915,0.0029517446299465577,0.0002459787191622131,3.0,0.004091986935960831,kegg,False
K20626,0.002542462983625973,0.00021187191530216442,4.0,0.00409193631680796,kegg,False
K00030,0.0029497979618298997,0.0002458164968191583,3.0,0.004089288280927736,kegg,False
K09155,0.0025404341658314374,0.00021170284715261978,4.0,0.004088671060532014,kegg,False
K02230,0.0025390657088991513,0.00021158880907492928,4.0,0.004086468614063659,kegg,False
K21814,0.0029468543208873875,0.0002455711934072823,3.0,0.00408520752808797,kegg,False
K18237,0.002944829234101073,0.0002454024361750894,3.0,0.004082400161695324,kegg,False
K01995,0.00294212536263,0.0002451771135525,3.0,0.0040786517999217824,kegg,False
K09789,0.0025261913965778284,0.00021051594971481903,4.0,0.004065748207717205,kegg,False
K06217,0.00293135655092654,0.00024427971257721167,3.0,0.004063723056981314,kegg,False
K01304,0.002930437675593393,0.00024420313963278273,3.0,0.0040624492252884,kegg,False
K18139,0.002921097480863056,0.00024342479007192133,3.0,0.004049500966001972,kegg,False
K06929,0.0029192178369782176,0.00024326815308151813,3.0,0.004046895226283507,kegg,False
K18986,0.002911452944336705,0.0002426210786947254,3.0,0.004036130799399877,kegg,False
K12140,0.0029097356166746997,0.00024247796805622497,3.0,0.004033750077745844,kegg,False
K02411,0.002908399854188099,0.0002423666545156749,3.0,0.004031898317742874,kegg,False
K07032,0.003664222294017118,0.0003053518578347598,2.0,0.004025559640618856,kegg,False
K19956,0.0036620083232739575,0.0003051673602728298,2.0,0.004023127345153669,kegg,False
K02110,0.0036590739406306585,0.0003049228283858882,2.0,0.004019903596322086,kegg,False
K01449,0.0028951247930244116,0.00024126039941870097,3.0,0.004013495175308132,kegg,False
K07666,0.0024864466031204392,0.00020720388359336993,4.0,0.004001781430305019,kegg,False
K00625,0.003615707894416929,0.00030130899120141074,2.0,0.003972261125040734,kegg,False
K17734,0.0028632399816301943,0.0002386033318025162,3.0,0.003969293441066958,kegg,False
K10974,0.002862980803308362,0.00023858173360903016,3.0,0.003968934143620877,kegg,False
K03562,0.00285719441138067,0.0002380995342817225,3.0,0.003960912501120287,kegg,False
K11533,0.0028528779491721014,0.0002377398290976751,3.0,0.003954928613900562,kegg,False
K04567,0.002849975613950688,0.000237497967829224,3.0,0.003950905122949037,kegg,False
K01709,0.0028485481030269197,0.00023737900858557663,3.0,0.00394892617260498,kegg,False
K18348,0.0028476535322524703,0.0002373044610210392,3.0,0.003947686034184738,kegg,False
K16209,0.00284688155819845,0.00023724012984987084,3.0,0.003946615850906719,kegg,False
K00604,0.0035899023040025313,0.0002991585253335443,2.0,0.00394391078629514,kegg,False
K13929,0.0028390458515001383,0.0002365871542916782,3.0,0.00393575325489546,kegg,False
K20265,0.002834670845432646,0.00023622257045272048,3.0,0.00392968820865423,kegg,False
K05811,0.002833626152601093,0.00023613551271675775,3.0,0.003928239956872746,kegg,False
K14761,0.0028323900450058716,0.0002360325037504893,3.0,0.003926526347883753,kegg,False
K02435,0.0028265667362348036,0.00023554722801956697,3.0,0.003918453527771361,kegg,False
K03215,0.002430718719449334,0.0002025598932874445,4.0,0.0039120908615450254,kegg,False
K03719,0.0028186796037428,0.00023488996697856664,3.0,0.003907519640472291,kegg,False
K07071,0.002426524086167229,0.00020221034051393574,4.0,0.003905339859712048,kegg,False
K19169,0.002425246362420091,0.0002021038635350076,4.0,0.003903283442671787,kegg,False
K02440,0.0035515184124128877,0.00029595986770107396,2.0,0.0039017417713078538,kegg,False
K01654,0.0028137285115799695,0.00023447737596499747,3.0,0.0039006559693255745,kegg,False
K21467,0.0035395848530077965,0.0002949654044173164,2.0,0.0038886314162978695,kegg,False
K20037,0.002804676074662761,0.00023372300622189675,3.0,0.0038881066270728547,kegg,False
K00564,0.0028021547017408003,0.00023351289181173336,3.0,0.0038846112620088604,kegg,False
K09001,0.0028017760601318662,0.0002334813383443222,3.0,0.0038840863532815097,kegg,False
K03476,0.0027995504278926415,0.00023329586899105347,3.0,0.003881000971858346,kegg,False
